Admin_name,Full_id,Admin_id,2009,1999,1989
Travanca do Mondego,10202061311,061311,21,22,19
Soure,102020615,020615,1151,1553,1162
Alfarelos,10202061501,061501,30,44,34
Brunhós,10202061502,061502,13,22,20
Degracias,10202061503,061503,78,98,71
Figueiró do Campo,10202061504,061504,78,84,56
Gesteira,10202061505,061505,78,96,95
Granja do Ulmeiro,10202061506,061506,16,31,14
Pombalinho,10202061507,061507,110,152,156
Samuel,10202061508,061508,87,134,69
Soure,10202061509,061509,416,651,441
Tapéus,10202061510,061510,43,69,59
Vila Nova de Anços,10202061511,061511,77,78,71
Vinha da Rainha,10202061512,061512,125,94,76
Pinhal Litoral,10203,10203,4443,6905,5146
Batalha,102031004,031004,356,593,514
Batalha,10203100401,100401,171,234,210
Reguengo do Fetal,10203100402,100402,67,113,113
São Mamede,10203100403,100403,67,160,126
Golpilheira,10203100404,100404,51,86,65
Leiria,102031009,031009,1611,2646,2153
Amor,10203100901,100901,123,147,124
Arrabal,10203100902,100902,42,143,126
Azoia,10203100903,100903,42,79,80
Barosa,10203100904,100904,17,27,40
Barreira,10203100905,100905,63,115,108
Boa Vista,10203100906,100906,15,28,23
Caranguejeira,10203100907,100907,117,200,162
Carvide,10203100908,100908,61,87,50
Coimbrão,10203100909,100909,39,42,17
Colmeias,10203100910,100910,75,84,60
Cortes,10203100911,100911,83,143,127
Leiria,10203100912,100912,7,11,7
Maceira,10203100913,100913,81,214,216
Marrazes,10203100914,100914,33,47,51
Milagres,10203100915,100915,50,92,50
Monte Real,10203100916,100916,58,74,61
Monte Redondo,10203100917,100917,110,134,84
Ortigosa,10203100918,100918,61,73,57
Parceiros,10203100919,100919,25,45,30
Pousos,10203100920,100920,51,74,52
Regueira de Pontes,10203100921,100921,43,63,44
Santa Catarina da Serra,10203100922,100922,149,291,277
Santa Eufémia,10203100923,100923,32,81,80
Souto da Carpalhosa,10203100924,100924,89,126,171
Bajouca,10203100925,100925,46,65,31
Bidoeira de Cima,10203100926,100926,41,65,12
Memória,10203100927,100927,14,25,13
Carreira,10203100930,100930,37,46,0
Chainça,10203100931,100931,7,25,0
Marinha Grande,102031010,031010,70,114,88
Marinha Grande,10203101001,101001,38,64,56
Vieira de Leiria,10203101002,101002,28,50,32
Moita,10203101003,101003,4,0,0
Pombal,102031015,031015,1875,2808,1738
Abiul,10203101501,101501,217,401,235
Albergaria dos Doze,10203101502,101502,6,19,23
Almagreira,10203101503,101503,160,203,125
Carnide,10203101504,101504,65,91,57
Carriço,10203101505,101505,101,128,102
Louriçal,10203101506,101506,221,228,159
Mata Mourisca,10203101507,101507,71,95,110
Pelariga,10203101508,101508,104,177,123
Pombal,10203101509,101509,376,518,340
Redinha,10203101510,101510,126,199,54
Santiago de Litém,10203101511,101511,78,120,77
São Simão de Litém,10203101512,101512,40,68,58
Vermoil,10203101513,101513,71,158,83
Vila Chã,10203101514,101514,127,236,116
Meirinhas,10203101515,101515,26,42,34
Guia,10203101516,101516,41,53,42
Ilha,10203101517,101517,45,72,0
Porto de Mós,102031016,031016,531,744,653
Alcaria,10203101601,101601,18,19,8
Alqueidão da Serra,10203101602,101602,25,32,33
Alvados,10203101603,101603,14,19,15
Arrimal,10203101604,101604,35,40,26
Calvaria de Cima,10203101605,101605,21,45,43
Juncal,10203101606,101606,106,182,162
Mendiga,10203101607,101607,15,23,19
Mira de Aire,10203101608,101608,14,19,18
Pedreiras,10203101609,101609,31,52,74
São Bento,10203101610,101610,95,120,85
Porto de Mós (São João Baptista),10203101611,101611,52,66,51
Porto de Mós (São Pedro),10203101612,101612,44,62,54
Serro Ventoso,10203101613,101613,61,65,65
Pinhal Interior Norte,10204,10204,5035,5926,4641
Alvaiázere,102041002,041002,528,763,642
Almoster,10204100201,100201,68,143,123
Alvaiázere,10204100202,100202,113,106,84
Maçãs de Caminho,10204100203,100203,25,37,24
Maçãs de Dona Maria,10204100204,100204,72,139,118
Pelmá,10204100205,100205,68,122,112
Pussos,10204100206,100206,84,93,87
Rego da Murta,10204100207,100207,98,123,94
Ansião,102041003,041003,1017,1321,1054
Alvorge,10204100301,100301,200,239,150
Ansião,10204100302,100302,103,146,116
Avelar,10204100303,100303,18,38,38
Chão de Couce,10204100304,100304,136,178,162
Lagarteira,10204100305,100305,52,69,49
Pousaflores,10204100306,100306,145,176,133
Santiago da Guarda,10204100307,100307,302,399,350
Torre de Vale de Todos,10204100308,100308,61,76,56
Arganil,102040601,040601,365,392,279
Anceriz,10204060101,060101,9,8,5
Arganil,10204060102,060102,56,53,62
Barril de Alva,10204060103,060103,8,16,5
Benfeita,10204060104,060104,9,18,7
Celavisa,10204060105,060105,8,10,8
Cepos,10204060106,060106,5,9,2
Cerdeira,10204060107,060107,9,12,10
Coja,10204060108,060108,24,26,28
Folques,10204060109,060109,5,4,5
Moura da Serra,10204060110,060110,0,1,0
Piódão,10204060111,060111,2,2,0
Pomares,10204060112,060112,10,7,6
Pombeiro da Beira,10204060113,060113,52,64,30
São Martinho da Cortiça,10204060114,060114,98,81,56
Sarzedo,10204060115,060115,25,28,32
Secarias,10204060116,060116,12,16,6
Teixeira,10204060117,060117,12,14,4
Vila Cova de Alva,10204060118,060118,21,23,13
Castanheira de Pêra,102041007,041007,45,42,25
Castanheira de Pêra,10204100701,100701,40,40,24
Coentral,10204100702,100702,5,2,1
Figueiró dos Vinhos,102041008,041008,183,257,237
Aguda,10204100801,100801,20,50,43
Arega,10204100802,100802,41,77,69
Campelo,10204100803,100803,3,4,5
Figueiró dos Vinhos,10204100804,100804,105,101,90
Bairradas,10204100805,100805,14,25,30
Góis,102040606,040606,81,122,82
Alvares,10204060601,060601,17,15,16
Cadafaz,10204060602,060602,7,11,8
Colmeal,10204060603,060603,3,5,4
Góis,10204060604,060604,27,60,39
Vila Nova de Ceira,10204060605,060605,27,31,15
Lousã,102040607,040607,187,224,195
Casal de Ermio,10204060701,060701,9,6,7
Foz de Arouce,10204060702,060702,24,21,28
Lousã,10204060703,060703,65,122,93
Serpins,10204060704,060704,29,35,34
Vilarinho,10204060705,060705,28,40,33
Gândaras,10204060706,060706,32,0,0
Miranda do Corvo,102040609,040609,427,622,567
Lamas,10204060901,060901,116,128,136
Miranda do Corvo,10204060902,060902,127,239,167
Rio Vide,10204060903,060903,57,76,50
Semide,10204060904,060904,91,103,159
Vila Nova,10204060905,060905,36,76,55
Oliveira do Hospital,102040611,040611,601,580,270
Aldeia das Dez,10204061101,061101,10,14,3
Alvoco das Várzeas,10204061102,061102,8,11,8
Avô,10204061103,061103,20,12,6
Bobadela,10204061104,061104,17,24,14
Ervedal,10204061105,061105,52,53,41
Lagares,10204061106,061106,48,45,16
Lagos da Beira,10204061107,061107,28,28,10
Lajeosa,10204061108,061108,25,19,4
Lourosa,10204061109,061109,40,31,19
Meruge,10204061110,061110,21,23,10
Nogueira do Cravo,10204061111,061111,59,67,39
Oliveira do Hospital,10204061112,061112,20,32,18
Penalva de Alva,10204061113,061113,10,12,4
Santa Ovaia,10204061114,061114,5,6,4
São Gião,10204061115,061115,15,25,6
São Paio de Gramaços,10204061116,061116,11,6,4
São Sebastião da Feira,10204061117,061117,1,1,2
Seixo da Beira,10204061118,061118,99,76,27
Travanca de Lagos,10204061119,061119,66,51,8
Vila Pouca da Beira,10204061120,061120,20,20,10
Vila Franca da Beira,10204061121,061121,26,24,17
Pampilhosa da Serra,102040612,040612,269,225,152
Cabril,10204061201,061201,21,16,14
Dornelas do Zêzere,10204061202,061202,29,25,10
Fajão,10204061203,061203,13,10,8
Janeiro de Baixo,10204061204,061204,66,59,42
Machio,10204061205,061205,25,13,5
Pampilhosa da Serra,10204061206,061206,42,40,34
Pessegueiro,10204061207,061207,3,9,9
Portela do Fojo,10204061208,061208,29,12,14
Unhais-o-Velho,10204061209,061209,39,36,12
Vidual,10204061210,061210,2,5,4
Pedrógão Grande,102041013,041013,205,172,174
Graça,10204101301,101301,70,63,61
Pedrógão Grande,10204101302,101302,102,81,90
Vila Facaia,10204101303,101303,33,28,23
Penela,102040614,040614,473,555,526
Cumeeira,10204061401,061401,121,127,118
Espinhal,10204061402,061402,12,23,27
Podentes,10204061403,061403,74,101,80
Rabaçal,10204061404,061404,30,50,50
Penela (Santa Eufémia),10204061405,061405,84,82,95
Penela (São Miguel),10204061406,061406,152,172,156
Tábua,102040616,040616,522,480,314
Ázere,10204061601,061601,42,34,9
Candosa,10204061602,061602,19,26,17
Carapinha,10204061603,061603,30,24,19
Covas,10204061604,061604,48,49,17
Covelo,10204061605,061605,19,19,14
Espariz,10204061606,061606,29,30,23
Meda de Mouros,10204061607,061607,21,24,18
Midões,10204061608,061608,62,36,19
Mouronho,10204061609,061609,60,56,69
Pinheiro de Coja,10204061610,061610,23,21,26
Póvoa de Midões,10204061611,061611,29,31,12
São João da Boa Vista,10204061612,061612,18,18,11
Sinde,10204061613,061613,32,31,21
Tábua,10204061614,061614,78,64,36
Vila Nova de Oliveirinha,10204061615,061615,12,17,3
Vila Nova de Poiares,102040617,040617,132,171,124
Arrifana,10204061701,061701,35,61,42
Lavegadas,10204061702,061702,13,15,8
Poiares (Santo André),10204061703,061703,64,64,47
São Miguel de Poiares,10204061704,061704,20,31,27
Dão-Lafões,10205,10205,11825,11936,7867
Aguiar da Beira,102050901,050901,490,430,256
Aguiar da Beira,10205090101,090101,56,45,27
Carapito,10205090102,090102,45,43,32
Cortiçada,10205090103,090103,28,25,10
Coruche,10205090104,090104,13,9,3
Dornelas,10205090105,090105,66,43,16
Eirado,10205090106,090106,27,29,15
Forninhos,10205090107,090107,39,29,23
Gradiz,10205090108,090108,21,15,15
Pena Verde,10205090109,090109,105,104,57
Pinheiro,10205090110,090110,29,25,18
Sequeiros,10205090111,090111,16,11,11
Souto de Aguiar da Beira,10205090112,090112,38,39,21
Valverde,10205090113,090113,7,13,8
Carregal do Sal,102051802,051802,453,456,292
Beijós,10205180201,180201,108,104,61
Cabanas de Viriato,10205180202,180202,91,87,60
Currelos,10205180203,180203,38,42,25
Oliveira do Conde,10205180204,180204,114,119,71
Papízios,10205180205,180205,50,47,21
Parada,10205180206,180206,31,38,40
Sobral,10205180207,180207,21,19,14
Castro Daire,102051803,051803,725,809,436
Almofala,10205180301,180301,14,22,14
Alva,10205180302,180302,35,29,27
Cabril,10205180303,180303,25,24,18
Castro Daire,10205180304,180304,88,203,57
Cujó,10205180305,180305,13,12,8
Ermida,10205180306,180306,14,10,3
Ester,10205180307,180307,16,10,3
Gafanhão,10205180308,180308,11,8,3
Gosende,10205180309,180309,38,13,3
Mamouros,10205180310,180310,64,83,43
Mezio,10205180311,180311,8,12,3
Mões,10205180312,180312,107,122,87
Moledo,10205180313,180313,87,88,66
Monteiras,10205180314,180314,18,18,11
Moura Morta,10205180315,180315,5,5,1
Parada de Ester,10205180316,180316,38,29,15
Pepim,10205180317,180317,19,29,26
Picão,10205180318,180318,6,9,4
Pinheiro,10205180319,180319,40,35,15
Reriz,10205180320,180320,63,34,18
Ribolhos,10205180321,180321,8,6,5
São Joaninho,10205180322,180322,8,8,6
Mangualde,102051806,051806,974,902,576
Abrunhosa-a-Velha,10205180601,180601,20,17,16
Alcafache,10205180602,180602,135,89,83
Chãs de Tavares,10205180603,180603,51,53,38
Cunha Alta,10205180604,180604,13,20,6
Cunha Baixa,10205180605,180605,102,76,41
Espinho,10205180606,180606,74,76,37
Fornos de Maceira Dão,10205180607,180607,132,104,73
Freixiosa,10205180608,180608,12,9,5
Lobelhe do Mato,10205180609,180609,37,48,32
Mangualde,10205180610,180610,183,166,124
Mesquitela,10205180611,180611,30,42,23
Moimenta de Maceira Dão,10205180612,180612,40,30,9
Póvoa de Cervães,10205180613,180613,17,19,9
Quintela de Azurara,10205180614,180614,15,18,15
Santiago de Cassurrães,10205180615,180615,67,86,33
São João da Fresta,10205180616,180616,24,26,18
Travanca de Tavares,10205180617,180617,8,5,4
Várzea de Tavares,10205180618,180618,14,18,10
Mortágua,102051808,051808,564,580,519
Almaça,10205180801,180801,5,3,4
Cercosa,10205180802,180802,26,30,20
Cortegaça,10205180803,180803,24,23,27
Espinho,10205180804,180804,125,129,106
Marmeleira,10205180805,180805,29,38,32
Mortágua,10205180806,180806,54,76,57
Pala,10205180807,180807,80,66,59
Sobral,10205180808,180808,141,142,155
Trezói,10205180809,180809,42,43,31
Vale de Remígio,10205180810,180810,38,30,28
Nelas,102051809,051809,809,761,512
Canas de Senhorim,10205180901,180901,112,127,80
Carvalhal Redondo,10205180902,180902,94,73,59
Nelas,10205180903,180903,119,112,86
Santar,10205180904,180904,81,64,36
Senhorim,10205180905,180905,136,113,78
Vilar Seco,10205180906,180906,94,98,47
Aguieira,10205180907,180907,67,68,55
Lapa do Lobo,10205180908,180908,42,44,17
Moreira,10205180909,180909,64,62,54
Oliveira de Frades,102051810,051810,534,533,386
Arca,10205181001,181001,31,22,10
Arcozelo das Maias,10205181002,181002,82,79,64
Destriz,10205181003,181003,38,35,28
Oliveira de Frades,10205181004,181004,36,41,26
Pinheiro,10205181005,181005,54,52,37
Reigoso,10205181006,181006,45,46,35
Ribeiradio,10205181007,181007,69,71,63
São João da Serra,10205181008,181008,64,64,39
São Vicente de Lafões,10205181009,181009,53,54,42
Sejães,10205181010,181010,13,14,10
Souto de Lafões,10205181011,181011,32,38,21
Varzielas,10205181012,181012,17,17,11
Penalva do Castelo,102051811,051811,568,439,227
Antas,10205181101,181101,17,17,4
Castelo de Penalva,10205181102,181102,81,52,40
Esmolfe,10205181103,181103,23,21,9
Germil,10205181104,181104,25,21,16
Ínsua,10205181105,181105,70,58,25
Lusinde,10205181106,181106,23,17,2
Mareco,10205181107,181107,8,12,7
Matela,10205181108,181108,19,16,6
Pindo,10205181109,181109,170,125,63
Real,10205181110,181110,24,22,14
Sezures,10205181111,181111,67,37,25
Trancozelos,10205181112,181112,21,25,9
Vila Cova do Covelo,10205181113,181113,20,16,7
Santa Comba Dão,102051814,051814,385,410,300
Couto do Mosteiro,10205181401,181401,50,55,45
Ovoa,10205181402,181402,62,58,37
Pinheiro de Ázere,10205181403,181403,32,34,31
Santa Comba Dão,10205181404,181404,22,15,18
São Joaninho,10205181405,181405,44,76,48
São João de Areias,10205181406,181406,58,52,41
Treixedo,10205181407,181407,62,75,47
Vimieiro,10205181408,181408,16,13,12
Nagozela,10205181409,181409,39,32,21
São Pedro do Sul,102051816,051816,877,704,511
Baiões,10205181601,181601,9,12,15
Bordonhos,10205181602,181602,20,21,19
Candal,10205181603,181603,11,5,0
Carvalhais,10205181604,181604,83,68,50
Covas do Rio,10205181605,181605,17,11,3
Figueiredo de Alva,10205181606,181606,63,67,37
Manhouce,10205181607,181607,81,65,45
Pindelo dos Milagres,10205181608,181608,60,48,29
Pinho,10205181609,181609,50,42,25
Santa Cruz da Trapa,10205181610,181610,63,36,39
São Cristóvão de Lafões,10205181611,181611,13,12,12
São Félix,10205181612,181612,19,16,7
São Martinho das Moitas,10205181613,181613,31,22,12
São Pedro do Sul,10205181614,181614,56,50,45
Serrazes,10205181615,181615,55,46,31
Sul,10205181616,181616,72,36,32
Valadares,10205181617,181617,71,66,51
Várzea,10205181618,181618,19,18,13
Vila Maior,10205181619,181619,84,63,46
Sátão,102051817,051817,688,707,412
Águas Boas,10205181701,181701,15,17,13
Avelal,10205181702,181702,29,25,13
Decermilo,10205181703,181703,7,11,8
Ferreira de Aves,10205181704,181704,187,187,136
Forles,10205181705,181705,1,4,5
Mioma,10205181706,181706,52,56,30
Rio de Moinhos,10205181707,181707,81,66,38
Romãs,10205181708,181708,92,100,44
São Miguel de Vila Boa,10205181709,181709,72,51,23
Sátão,10205181710,181710,96,117,61
Silvã de Cima,10205181711,181711,47,55,31
Vila Longa,10205181712,181712,9,18,10
Tondela,102051821,051821,1662,1795,1150
Barreiro de Besteiros,10205182101,182101,111,120,88
Campo de Besteiros,10205182102,182102,70,67,46
Canas de Santa Maria,10205182103,182103,116,149,73
Caparrosa,10205182104,182104,96,87,47
Castelões,10205182105,182105,102,105,69
Dardavaz,10205182106,182106,79,88,68
Ferreirós do Dão,10205182107,182107,20,20,13
Guardão,10205182108,182108,23,29,13
Lajeosa,10205182109,182109,221,195,121
Lobão da Beira,10205182110,182110,85,80,59
Molelos,10205182111,182111,89,110,70
Mosteirinho,10205182112,182112,31,30,21
Mosteiro de Fráguas,10205182113,182113,39,39,20
Mouraz,10205182114,182114,48,72,51
Nandufe,10205182115,182115,29,46,17
Parada de Gonta,10205182116,182116,61,52,34
Sabugosa,10205182117,182117,28,22,12
Santiago de Besteiros,10205182118,182118,74,79,41
São João do Monte,10205182119,182119,64,78,51
São Miguel do Outeiro,10205182120,182120,40,46,32
Silvares,10205182121,182121,5,9,7
Tonda,10205182122,182122,42,57,31
Tondela,10205182123,182123,45,57,51
Vila Nova da Rainha,10205182124,182124,38,44,24
Vilar de Besteiros,10205182125,182125,68,70,52
Tourigo,10205182126,182126,38,44,39
Vila Nova de Paiva,102051822,051822,250,276,209
Alhais,10205182201,182201,17,20,16
Fráguas,10205182202,182202,7,10,8
Pendilhe,10205182203,182203,20,12,9
Queiriga,10205182204,182204,42,63,74
Touro,10205182205,182205,89,106,60
Vila Cova à Coelheira,10205182206,182206,50,40,24
Vila Nova de Paiva,10205182207,182207,25,25,18
Viseu,102051823,051823,2207,2553,1629
Abraveses,10205182301,182301,44,47,23
Barreiros,10205182302,182302,18,21,13
Boa Aldeia,10205182303,182303,56,63,37
Bodiosa,10205182304,182304,73,78,55
Calde,10205182305,182305,99,125,110
Campo,10205182306,182306,46,84,27
Cavernães,10205182307,182307,67,59,45
Cepões,10205182308,182308,107,97,74
Viseu (Coração de Jesus),10205182309,182309,4,4,4
Cota,10205182310,182310,90,110,89
Couto de Baixo,10205182311,182311,19,25,30
Couto de Cima,10205182312,182312,42,50,39
Fail,10205182313,182313,28,32,13
Farminhão,10205182314,182314,41,66,35
Fragosela,10205182315,182315,46,48,31
Lordosa,10205182316,182316,63,101,90
Silgueiros,10205182317,182317,352,402,232
Mundão,10205182318,182318,26,25,35
Orgens,10205182319,182319,25,51,49
Povolide,10205182320,182320,83,92,37
Ranhados,10205182321,182321,21,37,38
Ribafeita,10205182322,182322,73,93,54
Rio de Loba,10205182323,182323,33,58,26
Viseu (Santa Maria de Viseu),10205182324,182324,4,7,12
Santos Evos,10205182325,182325,63,51,15
São Cipriano,10205182326,182326,55,64,49
São João de Lourosa,10205182327,182327,300,308,141
Viseu (São José),10205182328,182328,16,11,15
São Pedro de France,10205182329,182329,85,92,78
São Salvador,10205182330,182330,12,12,14
Torredeita,10205182331,182331,101,112,71
Vil de Souto,10205182332,182332,29,39,21
Vila Chã de Sá,10205182333,182333,77,82,27
Repeses,10205182334,182334,9,7,0
Vouzela,102051824,051824,639,581,452
Alcofra,10205182401,182401,62,59,51
Cambra,10205182402,182402,80,72,68
Campia,10205182403,182403,147,131,123
Carvalhal de Vermilhas,10205182404,182404,14,10,4
Fataunços,10205182405,182405,30,25,28
Figueiredo das Donas,10205182406,182406,9,14,8
Fornelo do Monte,10205182407,182407,7,5,2
Paços de Vilharigues,10205182408,182408,51,53,43
Queirã,10205182409,182409,111,113,57
São Miguel do Mato,10205182410,182410,39,36,26
Ventosa,10205182411,182411,80,52,32
Vouzela,10205182412,182412,9,11,10
Pinhal Interior Sul,10206,10206,3413,3758,2612
Mação,102061413,061413,582,661,385
Aboboreira,10206141301,141301,27,39,17
Amêndoa,10206141302,141302,23,32,23
Cardigos,10206141303,141303,116,102,53
Carvoeiro,10206141304,141304,47,67,45
Envendos,10206141305,141305,104,106,53
Mação,10206141306,141306,114,149,103
Ortiga,10206141307,141307,51,62,14
Penhascoso,10206141308,141308,100,104,77
Oleiros,102060506,060506,551,663,362
Álvaro,10206050601,050601,47,29,18
Amieira,10206050602,050602,10,22,16
Cambas,10206050603,050603,28,35,26
Estreito,10206050604,050604,78,90,40
Isna,10206050605,050605,48,45,30
Madeirã,10206050606,050606,18,16,17
Mosteiro,10206050607,050607,42,51,35
Oleiros,10206050608,050608,162,250,122
Orvalho,10206050609,050609,46,62,23
Sarnadas de São Simão,10206050610,050610,21,22,9
Sobral,10206050611,050611,36,28,18
Vilar Barroco,10206050612,050612,15,13,8
Proença-a-Nova,102060508,060508,915,783,528
Alvito da Beira,10206050801,050801,87,78,54
Montes da Senhora,10206050802,050802,120,152,83
Peral,10206050803,050803,69,46,34
Proença-a-Nova,10206050804,050804,313,248,179
São Pedro do Esteval,10206050805,050805,115,63,79
Sobreira Formosa,10206050806,050806,211,196,99
Sertã,102060509,060509,1153,1361,1082
Cabeçudo,10206050901,050901,51,60,39
Carvalhal,10206050902,050902,34,45,35
Castelo,10206050903,050903,75,86,54
Cernache do Bonjardim,10206050904,050904,148,167,131
Cumeada,10206050905,050905,52,72,75
Ermida,10206050906,050906,43,47,27
Figueiredo,10206050907,050907,47,55,31
Marmeleiro,10206050908,050908,45,79,78
Nesperal,10206050909,050909,32,29,21
Palhais,10206050910,050910,44,77,20
Pedrógão Pequeno,10206050911,050911,71,58,29
Sertã,10206050912,050912,270,307,325
Troviscal,10206050913,050913,136,145,125
Várzea dos Cavaleiros,10206050914,050914,105,134,92
Vila de Rei,102060510,060510,212,290,255
Fundada,10206051001,051001,28,38,42
São João do Peso,10206051002,051002,25,25,12
Vila de Rei,10206051003,051003,159,227,201
Serra da Estrela,10207,10207,1887,1844,839
Fornos de Algodres,102070905,070905,338,298,166
Algodres,10207090501,090501,37,26,11
Casal Vasco,10207090502,090502,19,10,3
Cortiçô,10207090503,090503,17,15,5
Figueiró da Granja,10207090504,090504,28,18,10
Fornos de Algodres,10207090505,090505,31,26,15
Fuinhas,10207090506,090506,13,19,11
Infias,10207090507,090507,4,6,3
Juncais,10207090508,090508,16,7,4
Maceira,10207090509,090509,34,48,36
Matança,10207090510,090510,26,23,16
Muxagata,10207090511,090511,23,17,11
Queiriz,10207090512,090512,31,26,13
Sobral Pichorro,10207090513,090513,27,29,15
Vila Chã,10207090514,090514,6,3,2
Vila Ruiva,10207090515,090515,12,10,6
Vila Soeiro do Chão,10207090516,090516,14,15,5
Gouveia,102070906,070906,739,716,335
Aldeias,10207090601,090601,9,7,4
Arcozelo,10207090602,090602,70,56,23
Cativelos,10207090603,090603,49,80,55
Figueiró da Serra,10207090604,090604,18,6,4
Folgosinho,10207090605,090605,34,21,14
Freixo da Serra,10207090606,090606,4,6,1
Lagarinhos,10207090607,090607,33,23,13
Mangualde da Serra,10207090608,090608,16,8,3
Melo,10207090609,090609,30,28,12
Moimenta da Serra,10207090610,090610,41,38,18
Nabais,10207090611,090611,32,24,7
Nespereira,10207090612,090612,49,46,16
Paços da Serra,10207090613,090613,35,47,21
Ribamondego,10207090614,090614,17,18,6
Rio Torto,10207090615,090615,24,23,19
Gouveia (São Julião),10207090616,090616,40,32,5
São Paio,10207090617,090617,48,59,26
Gouveia (São Pedro),10207090618,090618,18,20,4
Vila Cortês da Serra,10207090619,090619,25,9,1
Vila Franca da Serra,10207090620,090620,18,8,3
Vila Nova de Tazem,10207090621,090621,90,110,60
Vinhó,10207090622,090622,39,47,20
Seia,102070912,070912,810,830,338
Alvoco da Serra,10207091201,091201,12,15,0
Cabeça,10207091202,091202,4,5,0
Carragozela,10207091203,091203,24,12,5
Folhadosa,10207091204,091204,6,5,4
Girabolhos,10207091205,091205,52,46,9
Lajes,10207091206,091206,26,36,23
Loriga,10207091207,091207,6,6,0
Paranhos,10207091208,091208,72,82,42
Pinhanços,10207091209,091209,36,38,22
Sabugueiro,10207091210,091210,1,0,1
Sameice,10207091211,091211,35,39,26
Sandomil,10207091212,091212,46,57,15
Santa Comba,10207091213,091213,51,56,19
Santa Eulália,10207091214,091214,15,10,12
Santa Marinha,10207091215,091215,59,39,21
Santiago,10207091216,091216,31,31,12
São Martinho,10207091217,091217,48,53,20
São Romão,10207091218,091218,13,15,13
Sazes da Beira,10207091219,091219,7,6,1
Seia,10207091220,091220,68,83,23
Teixeira,10207091221,091221,11,9,0
Torrozelo,10207091222,091222,18,13,2
Tourais,10207091223,091223,98,100,48
Travancinha,10207091224,091224,27,25,9
Valezim,10207091225,091225,8,11,0
Várzea de Meruge,10207091226,091226,12,6,4
Vide,10207091227,091227,17,20,2
Vila Cova à Coelheira,10207091228,091228,6,10,5
Lapa dos Dinheiros,10207091229,091229,1,2,0
Beira Interior Norte,10208,10208,7144,7123,4891
Almeida,102080902,080902,517,601,427
Ade,10208090201,090201,9,11,5
Aldeia Nova,10208090202,090202,7,7,6
Almeida,10208090203,090203,72,76,42
Amoreira,10208090204,090204,16,9,8
Azinhal,10208090205,090205,15,12,15
Cabreira,10208090206,090206,1,4,3
Castelo Bom,10208090207,090207,17,18,15
Castelo Mendo,10208090208,090208,18,18,10
Freineda,10208090209,090209,29,39,25
Freixo,10208090210,090210,17,20,26
Junça,10208090211,090211,18,22,9
Leomil,10208090212,090212,18,21,23
Malhada Sorda,10208090213,090213,37,37,22
Malpartida,10208090214,090214,21,28,25
Mesquitela,10208090215,090215,7,12,2
Mido,10208090216,090216,10,12,9
Miuzela,10208090217,090217,21,24,17
Monte Perobolço,10208090218,090218,4,3,6
Nave de Haver,10208090219,090219,29,41,32
Naves,10208090220,090220,13,15,7
Parada,10208090221,090221,18,16,8
Peva,10208090222,090222,31,26,21
Porto de Ovelha,10208090223,090223,10,15,7
São Pedro de Rio Seco,10208090224,090224,14,17,12
Senouras,10208090225,090225,10,8,2
Vale de Coelha,10208090226,090226,7,7,7
Vale da Mula,10208090227,090227,18,31,25
Vale Verde,10208090228,090228,16,15,13
Vilar Formoso,10208090229,090229,14,37,25
Celorico da Beira,102080903,080903,425,337,213
Açores,10208090301,090301,28,15,12
Baraçal,10208090302,090302,13,13,8
Cadafaz,10208090303,090303,16,11,5
Carrapichana,10208090304,090304,11,7,4
Cortiçô da Serra,10208090305,090305,3,9,5
Forno Telheiro,10208090306,090306,46,32,28
Lajeosa do Mondego,10208090307,090307,37,27,11
Linhares,10208090308,090308,17,15,5
Maçal do Chão,10208090309,090309,23,19,16
Mesquitela,10208090310,090310,12,17,10
Minhocal,10208090311,090311,24,25,17
Prados,10208090312,090312,9,9,8
Rapa,10208090313,090313,14,9,4
Ratoeira,10208090314,090314,22,19,9
Salgueirais,10208090315,090315,7,5,5
Celorico (Santa Maria),10208090316,090316,24,20,12
Celorico (São Pedro),10208090317,090317,42,28,23
Vale de Azares,10208090318,090318,30,22,12
Velosa,10208090319,090319,21,13,11
Vide entre Vinhas,10208090320,090320,11,10,3
Vila Boa do Mondego,10208090321,090321,11,7,3
Casas do Soeiro,10208090322,090322,4,5,2
Figueira de Castelo Rodrigo,102080904,080904,740,662,394
Algodres,10208090401,090401,55,54,26
Almofala,10208090402,090402,39,22,15
Castelo Rodrigo,10208090403,090403,23,16,14
Cinco Vilas,10208090404,090404,26,18,10
Colmeal,10208090405,090405,22,10,7
Escalhão,10208090406,090406,88,68,39
Escarigo,10208090407,090407,21,15,9
Figueira de Castelo Rodrigo,10208090408,090408,55,91,39
Freixeda do Torrão,10208090409,090409,47,27,19
Mata de Lobos,10208090410,090410,43,40,17
Penha de Águia,10208090411,090411,45,34,16
Quintã de Pêro Martins,10208090412,090412,45,46,31
Reigada,10208090413,090413,50,49,41
Vale de Afonsinho,10208090414,090414,23,24,11
Vermiosa,10208090415,090415,82,78,66
Vilar de Amargo,10208090416,090416,27,30,11
Vilar Torpim,10208090417,090417,49,40,23
Guarda,102080907,080907,1296,1543,1106
Adão,10208090701,090701,22,22,16
Albardo,10208090702,090702,10,10,10
Aldeia do Bispo,10208090703,090703,11,17,4
Aldeia Viçosa,10208090704,090704,40,37,17
Alvendre,10208090705,090705,16,13,5
Arrifana,10208090706,090706,22,29,28
