Admin_name,Full_id,Admin_id,2009,1999,1989
Oliveira do Mondego,10202061305,61305,6,28,24
Paradela,10202061306,61306,3,2,7
Penacova,10202061307,61307,44,51,125
São Paio de Mondego,10202061308,61308,8,7,13
São Pedro de Alva,10202061309,61309,33,61,44
Sazes do Lorvão,10202061310,61310,34,44,47
Travanca do Mondego,10202061311,61311,3,12,10
Soure,102020615,20615,2650,2993,2817
Alfarelos,10202061501,61501,268,215,134
Brunhós,10202061502,61502,24,56,51
Degracias,10202061503,61503,8,20,6
Figueiró do Campo,10202061504,61504,46,176,188
Gesteira,10202061505,61505,74,184,249
Granja do Ulmeiro,10202061506,61506,52,95,95
Pombalinho,10202061507,61507,3,8,11
Samuel,10202061508,61508,180,320,233
Soure,10202061509,61509,735,1103,1130
Tapéus,10202061510,61510,6,31,44
Vila Nova de Anços,10202061511,61511,837,403,360
Vinha da Rainha,10202061512,61512,419,381,316
Pinhal Litoral,10203,10203,5404,9940,11525
Batalha,102031004,31004,243,605,499
Batalha,10203100401,100401,169,449,393
Reguengo do Fetal,10203100402,100402,12,22,25
São Mamede,10203100403,100403,1,0,0
Golpilheira,10203100404,100404,62,133,82
Leiria,102031009,31009,2976,4764,5047
Amor,10203100901,100901,369,394,591
Arrabal,10203100902,100902,32,58,78
Azoia,10203100903,100903,40,187,140
Barosa,10203100904,100904,34,31,106
Barreira,10203100905,100905,163,103,194
Boa Vista,10203100906,100906,34,53,70
Caranguejeira,10203100907,100907,248,240,233
Carvide,10203100908,100908,144,308,283
Coimbrão,10203100909,100909,219,132,75
Colmeias,10203100910,100910,64,240,159
Cortes,10203100911,100911,119,103,97
Leiria,10203100912,100912,100,142,198
Maceira,10203100913,100913,89,202,290
Marrazes,10203100914,100914,81,119,161
Milagres,10203100915,100915,70,238,106
Monte Real,10203100916,100916,183,315,203
Monte Redondo,10203100917,100917,313,566,313
Ortigosa,10203100918,100918,132,190,225
Parceiros,10203100919,100919,40,63,81
Pousos,10203100920,100920,54,70,230
Regueira de Pontes,10203100921,100921,66,110,123
Santa Catarina da Serra,10203100922,100922,29,110,38
Santa Eufémia,10203100923,100923,50,171,191
Souto da Carpalhosa,10203100924,100924,130,236,633
Bajouca,10203100925,100925,47,101,138
Bidoeira de Cima,10203100926,100926,41,94,62
Memória,10203100927,100927,4,10,27
Carreira,10203100930,100930,82,171,0
Chainça,10203100931,100931,0,0,0
Marinha Grande,102031010,31010,97,203,604
Marinha Grande,10203101001,101001,57,96,170
Vieira de Leiria,10203101002,101002,38,107,434
Moita,10203101003,101003,3,0,0
Pombal,102031015,31015,1703,3733,4622
Abiul,10203101501,101501,19,149,119
Albergaria dos Doze,10203101502,101502,6,17,117
Almagreira,10203101503,101503,196,301,506
Carnide,10203101504,101504,49,132,89
Carriço,10203101505,101505,114,256,343
Louriçal,10203101506,101506,532,646,854
Mata Mourisca,10203101507,101507,90,249,390
Pelariga,10203101508,101508,103,222,286
Pombal,10203101509,101509,208,748,912
Redinha,10203101510,101510,98,188,162
Santiago de Litém,10203101511,101511,60,83,156
São Simão de Litém,10203101512,101512,17,91,132
Vermoil,10203101513,101513,44,166,211
Vila Chã,10203101514,101514,47,183,107
Meirinhas,10203101515,101515,16,49,95
Guia,10203101516,101516,58,135,144
Ilha,10203101517,101517,47,118,0
Porto de Mós,102031016,31016,385,635,753
Alcaria,10203101601,101601,2,4,0
Alqueidão da Serra,10203101602,101602,0,0,0
Alvados,10203101603,101603,1,0,0
Arrimal,10203101604,101604,2,0,5
Calvaria de Cima,10203101605,101605,23,56,60
Juncal,10203101606,101606,224,352,500
Mendiga,10203101607,101607,0,0,3
Mira de Aire,10203101608,101608,0,0,0
Pedreiras,10203101609,101609,5,22,34
São Bento,10203101610,101610,1,0,0
Porto de Mós (São João Baptista),10203101611,101611,69,71,85
Porto de Mós (São Pedro),10203101612,101612,56,125,64
Serro Ventoso,10203101613,101613,3,1,0
Pinhal Interior Norte,10204,10204,4035,10080,18482
Alvaiázere,102041002,41002,140,764,1184
Almoster,10204100201,100201,6,98,183
Alvaiázere,10204100202,100202,18,85,162
Maçãs de Caminho,10204100203,100203,25,22,87
Maçãs de Dona Maria,10204100204,100204,25,148,272
Pelmá,10204100205,100205,5,124,104
Pussos,10204100206,100206,20,149,201
Rego da Murta,10204100207,100207,41,139,176
Ansião,102041003,41003,82,580,688
Alvorge,10204100301,100301,7,34,15
Ansião,10204100302,100302,17,89,75
Avelar,10204100303,100303,1,31,47
Chão de Couce,10204100304,100304,33,198,162
Lagarteira,10204100305,100305,0,19,14
Pousaflores,10204100306,100306,13,115,289
Santiago da Guarda,10204100307,100307,8,59,62
Torre de Vale de Todos,10204100308,100308,3,35,24
Arganil,102040601,40601,281,839,1514
Anceriz,10204060101,60101,1,29,42
Arganil,10204060102,60102,26,126,221
Barril de Alva,10204060103,60103,9,25,39
Benfeita,10204060104,60104,9,34,104
Celavisa,10204060105,60105,7,19,29
Cepos,10204060106,60106,0,13,4
Cerdeira,10204060107,60107,3,16,44
Coja,10204060108,60108,10,73,135
Folques,10204060109,60109,25,35,71
Moura da Serra,10204060110,60110,0,0,8
Piódão,10204060111,60111,0,17,25
Pomares,10204060112,60112,25,34,65
Pombeiro da Beira,10204060113,60113,35,101,144
São Martinho da Cortiça,10204060114,60114,87,150,253
Sarzedo,10204060115,60115,32,55,136
Secarias,10204060116,60116,4,13,30
Teixeira,10204060117,60117,1,18,37
Vila Cova de Alva,10204060118,60118,7,81,125
Castanheira de Pêra,102041007,41007,22,64,55
Castanheira de Pêra,10204100701,100701,19,62,51
Coentral,10204100702,100702,3,2,4
Figueiró dos Vinhos,102041008,41008,97,523,937
Aguda,10204100801,100801,5,75,124
Arega,10204100802,100802,19,163,289
Campelo,10204100803,100803,0,11,23
Figueiró dos Vinhos,10204100804,100804,72,230,401
Bairradas,10204100805,100805,2,43,100
Góis,102040606,40606,60,260,397
Alvares,10204060601,60601,11,38,55
Cadafaz,10204060602,60602,3,11,25
Colmeal,10204060603,60603,3,19,19
Góis,10204060604,60604,15,133,201
Vila Nova de Ceira,10204060605,60605,27,59,97
Lousã,102040607,40607,241,441,639
Casal de Ermio,10204060701,60701,52,33,27
Foz de Arouce,10204060702,60702,34,71,124
Lousã,10204060703,60703,55,231,292
Serpins,10204060704,60704,27,61,108
Vilarinho,10204060705,60705,35,45,88
Gândaras,10204060706,60706,38,0,0
Miranda do Corvo,102040609,40609,209,622,1164
Lamas,10204060901,60901,33,56,119
Miranda do Corvo,10204060902,60902,83,263,321
Rio Vide,10204060903,60903,18,93,149
Semide,10204060904,60904,64,132,354
Vila Nova,10204060905,60905,11,77,221
Oliveira do Hospital,102040611,40611,1402,3050,4955
Aldeia das Dez,10204061101,61101,9,36,52
Alvoco das Várzeas,10204061102,61102,23,52,68
Avô,10204061103,61103,36,74,46
Bobadela,10204061104,61104,47,112,184
Ervedal,10204061105,61105,164,178,449
Lagares,10204061106,61106,88,191,652
Lagos da Beira,10204061107,61107,42,193,259
Lajeosa,10204061108,61108,53,129,130
Lourosa,10204061109,61109,35,148,236
Meruge,10204061110,61110,22,139,402
Nogueira do Cravo,10204061111,61111,166,370,472
Oliveira do Hospital,10204061112,61112,42,253,430
Penalva de Alva,10204061113,61113,31,76,58
Santa Ovaia,10204061114,61114,9,22,58
São Gião,10204061115,61115,29,141,121
São Paio de Gramaços,10204061116,61116,30,17,117
São Sebastião da Feira,10204061117,61117,0,4,4
Seixo da Beira,10204061118,61118,224,444,692
Travanca de Lagos,10204061119,61119,220,266,219
Vila Pouca da Beira,10204061120,61120,67,114,79
Vila Franca da Beira,10204061121,61121,65,90,229
Pampilhosa da Serra,102040612,40612,21,208,685
Cabril,10204061201,61201,0,8,22
Dornelas do Zêzere,10204061202,61202,2,19,132
Fajão,10204061203,61203,0,25,29
Janeiro de Baixo,10204061204,61204,9,46,239
Machio,10204061205,61205,0,9,19
Pampilhosa da Serra,10204061206,61206,2,31,52
Pessegueiro,10204061207,61207,1,20,33
Portela do Fojo,10204061208,61208,1,9,29
Unhais-o-Velho,10204061209,61209,5,37,114
Vidual,10204061210,61210,0,4,17
Pedrógão Grande,102041013,41013,75,383,1531
Graça,10204101301,101301,11,122,392
Pedrógão Grande,10204101302,101302,60,201,851
Vila Facaia,10204101303,101303,4,60,287
Penela,102040614,40614,206,465,726
Cumeeira,10204061401,61401,0,85,132
Espinhal,10204061402,61402,7,37,93
Podentes,10204061403,61403,17,63,42
Rabaçal,10204061404,61404,6,51,61
Penela (Santa Eufémia),10204061405,61405,39,102,250
Penela (São Miguel),10204061406,61406,137,127,148
Tábua,102040616,40616,1120,1571,3607
Ázere,10204061601,61601,148,162,223
Candosa,10204061602,61602,36,81,379
Carapinha,10204061603,61603,2,28,44
Covas,10204061604,61604,138,212,548
Covelo,10204061605,61605,2,27,28
Espariz,10204061606,61606,68,64,138
Meda de Mouros,10204061607,61607,50,27,28
Midões,10204061608,61608,183,211,614
Mouronho,10204061609,61609,40,84,156
Pinheiro de Coja,10204061610,61610,84,34,104
Póvoa de Midões,10204061611,61611,69,99,208
São João da Boa Vista,10204061612,61612,97,100,258
Sinde,10204061613,61613,41,96,176
Tábua,10204061614,61614,139,257,577
Vila Nova de Oliveirinha,10204061615,61615,23,90,126
Vila Nova de Poiares,102040617,40617,78,310,401
Arrifana,10204061701,61701,21,72,103
Lavegadas,10204061702,61702,4,27,41
Poiares (Santo André),10204061703,61703,36,146,172
São Miguel de Poiares,10204061704,61704,17,65,84
Dão-Lafões,10205,10205,18240,37816,59334
Aguiar da Beira,102050901,50901,1500,2836,3386
Aguiar da Beira,10205090101,90101,333,369,460
Carapito,10205090102,90102,153,268,320
Cortiçada,10205090103,90103,66,130,164
Coruche,10205090104,90104,9,133,173
Dornelas,10205090105,90105,179,351,299
Eirado,10205090106,90106,114,145,250
Forninhos,10205090107,90107,88,157,187
Gradiz,10205090108,90108,46,91,103
Pena Verde,10205090109,90109,296,504,537
Pinheiro,10205090110,90110,55,141,109
Sequeiros,10205090111,90111,51,187,237
Souto de Aguiar da Beira,10205090112,90112,94,232,453
Valverde,10205090113,90113,16,130,95
Carregal do Sal,102051802,51802,374,1593,2571
Beijós,10205180201,180201,79,254,369
Cabanas de Viriato,10205180202,180202,104,285,360
Currelos,10205180203,180203,30,254,376
Oliveira do Conde,10205180204,180204,99,472,887
Papízios,10205180205,180205,14,192,258
Parada,10205180206,180206,32,84,248
Sobral,10205180207,180207,17,53,74
Castro Daire,102051803,51803,1479,3383,3994
Almofala,10205180301,180301,25,62,105
Alva,10205180302,180302,64,81,129
Cabril,10205180303,180303,78,200,172
Castro Daire,10205180304,180304,118,497,395
Cujó,10205180305,180305,13,26,87
Ermida,10205180306,180306,26,51,64
Ester,10205180307,180307,47,59,45
Gafanhão,10205180308,180308,18,57,48
Gosende,10205180309,180309,117,239,316
Mamouros,10205180310,180310,117,176,213
Mezio,10205180311,180311,9,67,92
Mões,10205180312,180312,192,390,545
Moledo,10205180313,180313,103,335,480
Monteiras,10205180314,180314,54,134,188
Moura Morta,10205180315,180315,46,96,77
Parada de Ester,10205180316,180316,84,233,214
Pepim,10205180317,180317,31,104,120
Picão,10205180318,180318,25,60,100
Pinheiro,10205180319,180319,181,245,283
Reriz,10205180320,180320,94,165,194
Ribolhos,10205180321,180321,15,40,32
São Joaninho,10205180322,180322,21,66,94
Mangualde,102051806,51806,2238,4328,6894
Abrunhosa-a-Velha,10205180601,180601,122,246,401
Alcafache,10205180602,180602,72,318,320
Chãs de Tavares,10205180603,180603,215,448,813
Cunha Alta,10205180604,180604,15,55,80
Cunha Baixa,10205180605,180605,189,324,462
Espinho,10205180606,180606,331,501,547
Fornos de Maceira Dão,10205180607,180607,234,392,548
Freixiosa,10205180608,180608,10,29,127
Lobelhe do Mato,10205180609,180609,60,157,153
Mangualde,10205180610,180610,352,581,1281
Mesquitela,10205180611,180611,47,141,228
Moimenta de Maceira Dão,10205180612,180612,72,143,191
Póvoa de Cervães,10205180613,180613,23,65,136
Quintela de Azurara,10205180614,180614,35,72,180
Santiago de Cassurrães,10205180615,180615,281,555,706
São João da Fresta,10205180616,180616,99,177,293
Travanca de Tavares,10205180617,180617,22,21,130
Várzea de Tavares,10205180618,180618,59,104,297
Mortágua,102051808,51808,253,665,1050
Almaça,10205180801,180801,0,1,1
Cercosa,10205180802,180802,13,32,33
Cortegaça,10205180803,180803,11,12,42
Espinho,10205180804,180804,26,130,183
Marmeleira,10205180805,180805,20,38,59
Mortágua,10205180806,180806,26,116,143
Pala,10205180807,180807,30,101,132
Sobral,10205180808,180808,60,151,325
Trezói,10205180809,180809,30,42,55
Vale de Remígio,10205180810,180810,38,44,77
Nelas,102051809,51809,762,1981,4016
Canas de Senhorim,10205180901,180901,294,386,638
Carvalhal Redondo,10205180902,180902,18,96,375
Nelas,10205180903,180903,126,299,486
Santar,10205180904,180904,41,446,480
Senhorim,10205180905,180905,41,287,749
Vilar Seco,10205180906,180906,70,131,439
Aguieira,10205180907,180907,82,167,224
Lapa do Lobo,10205180908,180908,73,104,235
Moreira,10205180909,180909,17,65,391
Oliveira de Frades,102051810,51810,1091,1713,3385
Arca,10205181001,181001,51,75,186
Arcozelo das Maias,10205181002,181002,216,303,629
Destriz,10205181003,181003,53,108,235
Oliveira de Frades,10205181004,181004,55,105,206
Pinheiro,10205181005,181005,133,240,406
Reigoso,10205181006,181006,71,113,253
Ribeiradio,10205181007,181007,167,244,483
São João da Serra,10205181008,181008,106,161,319
São Vicente de Lafões,10205181009,181009,92,135,268
Sejães,10205181010,181010,37,71,97
Souto de Lafões,10205181011,181011,72,99,170
Varzielas,10205181012,181012,38,60,132
Penalva do Castelo,102051811,51811,950,2402,3498
Antas,10205181101,181101,49,68,121
Castelo de Penalva,10205181102,181102,246,482,752
Esmolfe,10205181103,181103,51,114,147
Germil,10205181104,181104,46,156,287
Ínsua,10205181105,181105,179,243,288
Lusinde,10205181106,181106,35,67,109
Mareco,10205181107,181107,21,69,164
Matela,10205181108,181108,40,95,162
Pindo,10205181109,181109,127,441,690
Real,10205181110,181110,36,113,231
Sezures,10205181111,181111,56,332,300
Trancozelos,10205181112,181112,30,98,105
Vila Cova do Covelo,10205181113,181113,35,125,142
Santa Comba Dão,102051814,51814,439,1216,2110
Couto do Mosteiro,10205181401,181401,35,145,281
Ovoa,10205181402,181402,76,255,160
Pinheiro de Ázere,10205181403,181403,57,120,248
Santa Comba Dão,10205181404,181404,13,24,93
São Joaninho,10205181405,181405,47,129,268
São João de Areias,10205181406,181406,47,243,479
Treixedo,10205181407,181407,75,125,245
Vimieiro,10205181408,181408,15,41,124
Nagozela,10205181409,181409,75,133,212
São Pedro do Sul,102051816,51816,2133,2696,3988
Baiões,10205181601,181601,37,73,77
Bordonhos,10205181602,181602,55,106,131
Candal,10205181603,181603,36,46,41
Carvalhais,10205181604,181604,230,290,561
Covas do Rio,10205181605,181605,52,46,77
Figueiredo de Alva,10205181606,181606,61,164,235
Manhouce,10205181607,181607,177,214,246
Pindelo dos Milagres,10205181608,181608,93,134,145
Pinho,10205181609,181609,117,135,192
Santa Cruz da Trapa,10205181610,181610,163,185,328
São Cristóvão de Lafões,10205181611,181611,27,66,89
São Félix,10205181612,181612,68,60,82
São Martinho das Moitas,10205181613,181613,91,118,124
São Pedro do Sul,10205181614,181614,197,245,333
Serrazes,10205181615,181615,118,183,318
Sul,10205181616,181616,150,151,301
Valadares,10205181617,181617,148,186,286
Várzea,10205181618,181618,91,116,155
Vila Maior,10205181619,181619,223,178,263
Sátão,102051817,51817,1184,1905,3733
Águas Boas,10205181701,181701,45,61,159
Avelal,10205181702,181702,36,58,121
Decermilo,10205181703,181703,8,30,78
Ferreira de Aves,10205181704,181704,565,519,1076
Forles,10205181705,181705,5,22,66
Mioma,10205181706,181706,61,170,311
Rio de Moinhos,10205181707,181707,168,186,344
Romãs,10205181708,181708,48,158,324
São Miguel de Vila Boa,10205181709,181709,80,216,353
Sátão,10205181710,181710,148,265,654
Silvã de Cima,10205181711,181711,13,189,189
Vila Longa,10205181712,181712,7,32,58
Tondela,102051821,51821,1870,4136,5966
Barreiro de Besteiros,10205182101,182101,77,189,291
Campo de Besteiros,10205182102,182102,116,156,165
Canas de Santa Maria,10205182103,182103,176,315,278
Caparrosa,10205182104,182104,80,213,216
Castelões,10205182105,182105,113,219,323
Dardavaz,10205182106,182106,54,169,257
Ferreirós do Dão,10205182107,182107,16,42,133
Guardão,10205182108,182108,96,168,89
Lajeosa,10205182109,182109,177,294,897
Lobão da Beira,10205182110,182110,130,109,282
Molelos,10205182111,182111,43,239,330
Mosteirinho,10205182112,182112,49,76,88
Mosteiro de Fráguas,10205182113,182113,124,185,162
Mouraz,10205182114,182114,33,149,242
Nandufe,10205182115,182115,27,91,84
Parada de Gonta,10205182116,182116,21,104,143
Sabugosa,10205182117,182117,36,105,92
Santiago de Besteiros,10205182118,182118,112,226,205
São João do Monte,10205182119,182119,46,237,466
São Miguel do Outeiro,10205182120,182120,113,153,214
Silvares,10205182121,182121,5,44,100
Tonda,10205182122,182122,41,174,267
Tondela,10205182123,182123,23,180,220
Vila Nova da Rainha,10205182124,182124,54,131,125
Vilar de Besteiros,10205182125,182125,81,108,173
Tourigo,10205182126,182126,28,59,123
Vila Nova de Paiva,102051822,51822,594,936,1067
Alhais,10205182201,182201,64,80,165
Fráguas,10205182202,182202,25,62,79
Pendilhe,10205182203,182203,19,114,93
Queiriga,10205182204,182204,19,96,146
Touro,10205182205,182205,254,333,306
Vila Cova à Coelheira,10205182206,182206,119,95,131
Vila Nova de Paiva,10205182207,182207,94,158,148
Viseu,102051823,51823,2215,6140,10427
Abraveses,10205182301,182301,65,119,187
Barreiros,10205182302,182302,23,84,107
Boa Aldeia,10205182303,182303,40,110,157
Bodiosa,10205182304,182304,64,192,671
Calde,10205182305,182305,101,209,538
Campo,10205182306,182306,34,137,263
Cavernães,10205182307,182307,100,189,241
Cepões,10205182308,182308,102,235,370
Viseu (Coração de Jesus),10205182309,182309,1,11,21
Cota,10205182310,182310,80,165,314
Couto de Baixo,10205182311,182311,16,60,321
Couto de Cima,10205182312,182312,61,135,428
Fail,10205182313,182313,22,86,84
Farminhão,10205182314,182314,55,152,164
Fragosela,10205182315,182315,53,204,181
Lordosa,10205182316,182316,67,213,452
Silgueiros,10205182317,182317,289,634,1089
Mundão,10205182318,182318,40,87,222
Orgens,10205182319,182319,16,96,202
Povolide,10205182320,182320,149,404,658
Ranhados,10205182321,182321,58,123,324
Ribafeita,10205182322,182322,43,230,470
Rio de Loba,10205182323,182323,39,147,161
Viseu (Santa Maria de Viseu),10205182324,182324,2,42,136
Santos Evos,10205182325,182325,138,194,292
São Cipriano,10205182326,182326,69,221,232
São João de Lourosa,10205182327,182327,155,784,662
Viseu (São José),10205182328,182328,12,39,231
São Pedro de France,10205182329,182329,152,277,405
São Salvador,10205182330,182330,8,48,108
Torredeita,10205182331,182331,61,242,394
Vil de Souto,10205182332,182332,34,104,162
Vila Chã de Sá,10205182333,182333,63,150,179
Repeses,10205182334,182334,3,19,0
Vouzela,102051824,51824,1157,1885,3246
Alcofra,10205182401,182401,122,187,354
Cambra,10205182402,182402,256,269,411
Campia,10205182403,182403,191,325,477
Carvalhal de Vermilhas,10205182404,182404,49,62,107
Fataunços,10205182405,182405,76,72,193
Figueiredo das Donas,10205182406,182406,14,28,117
Fornelo do Monte,10205182407,182407,24,80,114
Paços de Vilharigues,10205182408,182408,71,138,200
Queirã,10205182409,182409,136,348,484
São Miguel do Mato,10205182410,182410,89,174,374
Ventosa,10205182411,182411,117,171,337
Vouzela,10205182412,182412,13,33,77
Pinhal Interior Sul,10206,10206,758,4360,10680
Mação,102061413,61413,169,440,2874
Aboboreira,10206141301,141301,3,18,85
Amêndoa,10206141302,141302,6,69,129
Cardigos,10206141303,141303,5,61,385
Carvoeiro,10206141304,141304,8,65,403
Envendos,10206141305,141305,54,82,1062
Mação,10206141306,141306,18,67,294
Ortiga,10206141307,141307,25,31,71
Penhascoso,10206141308,141308,51,48,445
Oleiros,102060506,60506,120,623,930
Álvaro,10206050601,50601,5,37,49
Amieira,10206050602,50602,3,33,32
Cambas,10206050603,50603,6,25,34
Estreito,10206050604,50604,19,100,125
Isna,10206050605,50605,10,49,178
Madeirã,10206050606,50606,2,10,19
Mosteiro,10206050607,50607,6,35,25
Oleiros,10206050608,50608,59,227,342
Orvalho,10206050609,50609,2,38,35
Sarnadas de São Simão,10206050610,50610,4,34,42
Sobral,10206050611,50611,3,19,31
Vilar Barroco,10206050612,50612,2,16,18
Proença-a-Nova,102060508,60508,207,1010,2580
Alvito da Beira,10206050801,50801,11,42,101
Montes da Senhora,10206050802,50802,41,125,208
Peral,10206050803,50803,14,142,187
Proença-a-Nova,10206050804,50804,97,304,1387
São Pedro do Esteval,10206050805,50805,10,69,136
Sobreira Formosa,10206050806,50806,35,327,560
Sertã,102060509,60509,225,2186,3611
Cabeçudo,10206050901,50901,11,146,152
Carvalhal,10206050902,50902,18,70,339
Castelo,10206050903,50903,12,208,666
Cernache do Bonjardim,10206050904,50904,19,265,502
Cumeada,10206050905,50905,7,98,123
Ermida,10206050906,50906,7,79,139
Figueiredo,10206050907,50907,11,57,34
Marmeleiro,10206050908,50908,1,88,219
Nesperal,10206050909,50909,8,76,76
Palhais,10206050910,50910,8,65,152
Pedrógão Pequeno,10206050911,50911,25,249,137
Sertã,10206050912,50912,47,408,656
Troviscal,10206050913,50913,37,201,183
Várzea dos Cavaleiros,10206050914,50914,13,175,231
Vila de Rei,102060510,60510,36,101,685
Fundada,10206051001,51001,4,38,170
São João do Peso,10206051002,51002,0,4,52
Vila de Rei,10206051003,51003,32,59,464
Serra da Estrela,10207,10207,6071,8849,9536
Fornos de Algodres,102070905,70905,1362,2027,1876
Algodres,10207090501,90501,202,233,285
Casal Vasco,10207090502,90502,105,92,88
Cortiçô,10207090503,90503,29,38,50
Figueiró da Granja,10207090504,90504,66,147,114
Fornos de Algodres,10207090505,90505,206,276,274
Fuinhas,10207090506,90506,58,119,56
Infias,10207090507,90507,33,62,33
Juncais,10207090508,90508,55,160,119
Maceira,10207090509,90509,97,204,124
Matança,10207090510,90510,127,130,110
Muxagata,10207090511,90511,105,218,148
Queiriz,10207090512,90512,77,134,130
Sobral Pichorro,10207090513,90513,42,53,72
Vila Chã,10207090514,90514,26,8,29
Vila Ruiva,10207090515,90515,54,81,94
Vila Soeiro do Chão,10207090516,90516,80,70,148
Gouveia,102070906,70906,2106,2498,2713
Aldeias,10207090601,90601,27,60,106
Arcozelo,10207090602,90602,151,278,136
Cativelos,10207090603,90603,41,102,195
Figueiró da Serra,10207090604,90604,55,83,62
Folgosinho,10207090605,90605,165,172,171
Freixo da Serra,10207090606,90606,10,49,24
Lagarinhos,10207090607,90607,120,116,353
Mangualde da Serra,10207090608,90608,60,94,31
Melo,10207090609,90609,121,93,86
Moimenta da Serra,10207090610,90610,132,68,58
Nabais,10207090611,90611,138,126,135
Nespereira,10207090612,90612,83,49,77
Paços da Serra,10207090613,90613,103,114,70
Ribamondego,10207090614,90614,29,52,93
Rio Torto,10207090615,90615,32,24,136
Gouveia (São Julião),10207090616,90616,115,235,96
São Paio,10207090617,90617,102,187,220
Gouveia (São Pedro),10207090618,90618,48,156,117
Vila Cortês da Serra,10207090619,90619,118,105,62
Vila Franca da Serra,10207090620,90620,168,109,83
Vila Nova de Tazem,10207090621,90621,196,106,251
Vinhó,10207090622,90622,94,121,149
Seia,102070912,70912,2603,4324,4947
Alvoco da Serra,10207091201,91201,36,102,67
Cabeça,10207091202,91202,10,28,10
Carragozela,10207091203,91203,92,134,204
Folhadosa,10207091204,91204,9,70,44
Girabolhos,10207091205,91205,68,176,241
Lajes,10207091206,91206,36,79,91
Loriga,10207091207,91207,173,290,61
Paranhos,10207091208,91208,221,267,264
Pinhanços,10207091209,91209,345,236,394
Sabugueiro,10207091210,91210,30,34,22
Sameice,10207091211,91211,16,122,253
Sandomil,10207091212,91212,110,180,148
Santa Comba,10207091213,91213,187,295,230
Santa Eulália,10207091214,91214,65,94,108
Santa Marinha,10207091215,91215,140,117,491
Santiago,10207091216,91216,202,289,306
São Martinho,10207091217,91217,61,173,131
São Romão,10207091218,91218,121,173,112
Sazes da Beira,10207091219,91219,10,20,8
Seia,10207091220,91220,232,260,413
Teixeira,10207091221,91221,38,17,12
Torrozelo,10207091222,91222,15,68,31
Tourais,10207091223,91223,207,367,457
Travancinha,10207091224,91224,49,339,466
Valezim,10207091225,91225,27,143,77
Várzea de Meruge,10207091226,91226,49,135,134
Vide,10207091227,91227,6,40,139
Vila Cova à Coelheira,10207091228,91228,40,50,22
Lapa dos Dinheiros,10207091229,91229,8,27,14
Beira Interior Norte,10208,10208,12913,30453,42315
Almeida,102080902,80902,165,1168,1791
Ade,10208090201,90201,5,14,19
Aldeia Nova,10208090202,90202,3,30,71
Almeida,10208090203,90203,27,75,140
Amoreira,10208090204,90204,11,35,109
Azinhal,10208090205,90205,2,29,38
Cabreira,10208090206,90206,2,7,53
Castelo Bom,10208090207,90207,9,33,67
Castelo Mendo,10208090208,90208,4,31,25
Freineda,10208090209,90209,8,61,67
Freixo,10208090210,90210,5,93,46
Junça,10208090211,90211,2,35,32
Leomil,10208090212,90212,16,66,71
Malhada Sorda,10208090213,90213,10,29,57
Malpartida,10208090214,90214,3,52,195
Mesquitela,10208090215,90215,0,27,15
Mido,10208090216,90216,1,10,58
Miuzela,10208090217,90217,5,61,65
Monte Perobolço,10208090218,90218,8,13,36
Nave de Haver,10208090219,90219,3,74,128
Naves,10208090220,90220,2,31,23
Parada,10208090221,90221,6,47,28
Peva,10208090222,90222,9,40,82
Porto de Ovelha,10208090223,90223,0,50,38
São Pedro de Rio Seco,10208090224,90224,5,44,52
Senouras,10208090225,90225,1,11,36
Vale de Coelha,10208090226,90226,9,18,50
Vale da Mula,10208090227,90227,1,31,47
Vale Verde,10208090228,90228,6,25,35
Vilar Formoso,10208090229,90229,3,97,107
Celorico da Beira,102080903,80903,2801,5332,6151
Açores,10208090301,90301,244,89,324
Baraçal,10208090302,90302,34,131,285
Cadafaz,10208090303,90303,65,191,214
Carrapichana,10208090304,90304,42,173,134
Cortiçô da Serra,10208090305,90305,23,191,291
Forno Telheiro,10208090306,90306,358,415,851
Lajeosa do Mondego,10208090307,90307,247,138,328
Linhares,10208090308,90308,78,391,402
Maçal do Chão,10208090309,90309,385,192,349
Mesquitela,10208090310,90310,44,514,460
Minhocal,10208090311,90311,173,433,412
Prados,10208090312,90312,115,429,174
Rapa,10208090313,90313,43,175,147
Ratoeira,10208090314,90314,119,199,129
Salgueirais,10208090315,90315,23,148,179
Celorico (Santa Maria),10208090316,90316,80,238,134
Celorico (São Pedro),10208090317,90317,236,434,252
Vale de Azares,10208090318,90318,93,257,308
Velosa,10208090319,90319,187,87,169
Vide entre Vinhas,10208090320,90320,96,316,492
Vila Boa do Mondego,10208090321,90321,78,130,65
Casas do Soeiro,10208090322,90322,37,60,50
Figueira de Castelo Rodrigo,102080904,80904,653,1929,1336
Algodres,10208090401,90401,0,25,62
Almofala,10208090402,90402,83,66,65
Castelo Rodrigo,10208090403,90403,156,69,72
Cinco Vilas,10208090404,90404,1,26,26
Colmeal,10208090405,90405,77,2,40
Escalhão,10208090406,90406,152,158,173
Escarigo,10208090407,90407,0,3,43
Figueira de Castelo Rodrigo,10208090408,90408,64,965,132
Freixeda do Torrão,10208090409,90409,6,48,34
Mata de Lobos,10208090410,90410,3,150,132
Penha de Águia,10208090411,90411,32,34,45
Quintã de Pêro Martins,10208090412,90412,0,31,60
Reigada,10208090413,90413,27,60,93
Vale de Afonsinho,10208090414,90414,0,6,23
Vermiosa,10208090415,90415,41,208,238
