Admin_name,Full_id,Admin_id,2009,1999,1989
Seixo de Gatões,10202061010,061010,141,220,271
Tentúgal,10202061011,061011,251,324,403
Verride,10202061012,061012,13,17,47
Vila Nova da Barca,10202061013,061013,26,38,56
Ereira,10202061014,061014,52,60,96
Penacova,102020613,020613,440,743,1232
Carvalho,10202061301,061301,75,117,218
Figueira de Lorvão,10202061302,061302,66,134,195
Friúmes,10202061303,061303,32,56,75
Lorvão,10202061304,061304,39,65,115
Oliveira do Mondego,10202061305,061305,20,45,78
Paradela,10202061306,061306,5,6,14
Penacova,10202061307,061307,67,91,221
São Paio de Mondego,10202061308,061308,12,28,33
São Pedro de Alva,10202061309,061309,66,109,151
Sazes do Lorvão,10202061310,061310,49,69,99
Travanca do Mondego,10202061311,061311,9,23,33
Soure,102020615,020615,912,1805,2684
Alfarelos,10202061501,061501,35,57,102
Brunhós,10202061502,061502,15,40,49
Degracias,10202061503,061503,6,8,8
Figueiró do Campo,10202061504,061504,63,129,264
Gesteira,10202061505,061505,77,144,254
Granja do Ulmeiro,10202061506,061506,17,38,53
Pombalinho,10202061507,061507,6,21,20
Samuel,10202061508,061508,78,192,237
Soure,10202061509,061509,385,856,1173
Tapéus,10202061510,061510,21,73,91
Vila Nova de Anços,10202061511,061511,88,106,197
Vinha da Rainha,10202061512,061512,121,141,236
Pinhal Litoral,10203,10203,3978,8196,14326
Batalha,102031004,031004,201,419,644
Batalha,10203100401,100401,126,271,480
Reguengo do Fetal,10203100402,100402,24,55,59
São Mamede,10203100403,100403,3,1,0
Golpilheira,10203100404,100404,48,92,105
Leiria,102031009,031009,1643,3187,5869
Amor,10203100901,100901,142,203,423
Arrabal,10203100902,100902,38,139,209
Azoia,10203100903,100903,34,77,177
Barosa,10203100904,100904,23,31,93
Barreira,10203100905,100905,50,103,207
Boa Vista,10203100906,100906,16,58,121
Caranguejeira,10203100907,100907,138,278,461
Carvide,10203100908,100908,72,144,213
Coimbrão,10203100909,100909,46,67,94
Colmeias,10203100910,100910,81,157,372
Cortes,10203100911,100911,63,74,209
Leiria,10203100912,100912,9,10,7
Maceira,10203100913,100913,78,247,470
Marrazes,10203100914,100914,40,59,143
Milagres,10203100915,100915,65,180,201
Monte Real,10203100916,100916,62,84,134
Monte Redondo,10203100917,100917,141,205,294
Ortigosa,10203100918,100918,71,120,189
Parceiros,10203100919,100919,22,56,99
Pousos,10203100920,100920,57,95,179
Regueira de Pontes,10203100921,100921,45,94,142
Santa Catarina da Serra,10203100922,100922,37,43,105
Santa Eufémia,10203100923,100923,37,147,261
Souto da Carpalhosa,10203100924,100924,116,218,612
Bajouca,10203100925,100925,54,99,235
Bidoeira de Cima,10203100926,100926,47,112,135
Memória,10203100927,100927,9,19,84
Carreira,10203100930,100930,50,66,0
Chainça,10203100931,100931,0,2,0
Marinha Grande,102031010,031010,83,172,471
Marinha Grande,10203101001,101001,47,89,266
Vieira de Leiria,10203101002,101002,32,83,205
Moita,10203101003,101003,4,0,0
Pombal,102031015,031015,1846,3973,6602
Abiul,10203101501,101501,37,205,194
Albergaria dos Doze,10203101502,101502,7,32,255
Almagreira,10203101503,101503,195,338,574
Carnide,10203101504,101504,73,158,184
Carriço,10203101505,101505,107,216,471
Louriçal,10203101506,101506,305,568,853
Mata Mourisca,10203101507,101507,123,265,614
Pelariga,10203101508,101508,111,191,377
Pombal,10203101509,101509,392,697,1286
Redinha,10203101510,101510,110,219,202
Santiago de Litém,10203101511,101511,70,115,341
São Simão de Litém,10203101512,101512,37,106,208
Vermoil,10203101513,101513,59,244,417
Vila Chã,10203101514,101514,72,231,227
Meirinhas,10203101515,101515,27,77,157
Guia,10203101516,101516,58,163,242
Ilha,10203101517,101517,63,148,0
Porto de Mós,102031016,031016,205,445,740
Alcaria,10203101601,101601,3,3,0
Alqueidão da Serra,10203101602,101602,0,2,0
Alvados,10203101603,101603,1,1,0
Arrimal,10203101604,101604,1,1,26
Calvaria de Cima,10203101605,101605,11,48,91
Juncal,10203101606,101606,96,221,347
Mendiga,10203101607,101607,0,1,20
Mira de Aire,10203101608,101608,0,1,2
Pedreiras,10203101609,101609,11,29,45
São Bento,10203101610,101610,1,1,0
Porto de Mós (São João Baptista),10203101611,101611,48,79,112
Porto de Mós (São Pedro),10203101612,101612,32,54,95
Serro Ventoso,10203101613,101613,1,4,2
Pinhal Interior Norte,10204,10204,3591,8735,14493
Alvaiázere,102041002,041002,241,910,1356
Almoster,10204100201,100201,33,170,282
Alvaiázere,10204100202,100202,32,111,147
Maçãs de Caminho,10204100203,100203,15,52,95
Maçãs de Dona Maria,10204100204,100204,44,214,291
Pelmá,10204100205,100205,22,132,221
Pussos,10204100206,100206,48,102,150
Rego da Murta,10204100207,100207,47,129,170
Ansião,102041003,041003,251,1013,1121
Alvorge,10204100301,100301,18,83,43
Ansião,10204100302,100302,44,157,161
Avelar,10204100303,100303,4,52,88
Chão de Couce,10204100304,100304,78,221,254
Lagarteira,10204100305,100305,1,67,67
Pousaflores,10204100306,100306,73,178,278
Santiago da Guarda,10204100307,100307,22,182,172
Torre de Vale de Todos,10204100308,100308,11,73,58
Arganil,102040601,040601,388,832,1690
Anceriz,10204060101,060101,5,27,42
Arganil,10204060102,060102,56,86,273
Barril de Alva,10204060103,060103,8,22,39
Benfeita,10204060104,060104,20,43,116
Celavisa,10204060105,060105,11,20,48
Cepos,10204060106,060106,1,12,12
Cerdeira,10204060107,060107,6,26,46
Coja,10204060108,060108,15,55,139
Folques,10204060109,060109,5,32,70
Moura da Serra,10204060110,060110,0,2,19
Piódão,10204060111,060111,5,33,59
Pomares,10204060112,060112,21,55,85
Pombeiro da Beira,10204060113,060113,62,116,191
São Martinho da Cortiça,10204060114,060114,100,139,235
Sarzedo,10204060115,060115,27,47,114
Secarias,10204060116,060116,13,20,38
Teixeira,10204060117,060117,7,35,51
Vila Cova de Alva,10204060118,060118,26,62,113
Castanheira de Pêra,102041007,041007,31,65,54
Castanheira de Pêra,10204100701,100701,26,57,44
Coentral,10204100702,100702,5,8,10
Figueiró dos Vinhos,102041008,041008,154,485,800
Aguda,10204100801,100801,9,83,130
Arega,10204100802,100802,40,141,241
Campelo,10204100803,100803,0,16,27
Figueiró dos Vinhos,10204100804,100804,99,192,332
Bairradas,10204100805,100805,6,53,70
Góis,102040606,040606,91,263,459
Alvares,10204060601,060601,21,40,92
Cadafaz,10204060602,060602,9,24,53
Colmeal,10204060603,060603,4,19,31
Góis,10204060604,060604,25,123,200
Vila Nova de Ceira,10204060605,060605,32,57,83
Lousã,102040607,040607,183,288,577
Casal de Ermio,10204060701,060701,8,8,20
Foz de Arouce,10204060702,060702,25,35,96
Lousã,10204060703,060703,61,154,264
Serpins,10204060704,060704,29,43,100
Vilarinho,10204060705,060705,28,48,97
Gândaras,10204060706,060706,32,0,0
Miranda do Corvo,102040609,040609,318,784,1243
Lamas,10204060901,060901,44,123,170
Miranda do Corvo,10204060902,060902,105,328,391
Rio Vide,10204060903,060903,50,114,167
Semide,10204060904,060904,89,112,325
Vila Nova,10204060905,060905,30,107,190
Oliveira do Hospital,102040611,040611,862,1565,2198
Aldeia das Dez,10204061101,061101,13,38,44
Alvoco das Várzeas,10204061102,061102,9,36,53
Avô,10204061103,061103,26,39,28
Bobadela,10204061104,061104,33,55,98
Ervedal,10204061105,061105,81,125,178
Lagares,10204061106,061106,68,128,194
Lagos da Beira,10204061107,061107,39,85,110
Lajeosa,10204061108,061108,32,63,65
Lourosa,10204061109,061109,47,73,118
Meruge,10204061110,061110,45,83,142
Nogueira do Cravo,10204061111,061111,85,163,233
Oliveira do Hospital,10204061112,061112,33,97,126
Penalva de Alva,10204061113,061113,18,30,49
Santa Ovaia,10204061114,061114,7,15,35
São Gião,10204061115,061115,25,59,72
São Paio de Gramaços,10204061116,061116,11,16,52
São Sebastião da Feira,10204061117,061117,1,3,7
Seixo da Beira,10204061118,061118,145,232,314
Travanca de Lagos,10204061119,061119,80,138,136
Vila Pouca da Beira,10204061120,061120,29,46,49
Vila Franca da Beira,10204061121,061121,35,41,95
Pampilhosa da Serra,102040612,040612,94,326,761
Cabril,10204061201,061201,0,21,49
Dornelas do Zêzere,10204061202,061202,12,32,84
Fajão,10204061203,061203,6,25,67
Janeiro de Baixo,10204061204,061204,40,69,158
Machio,10204061205,061205,0,14,22
Pampilhosa da Serra,10204061206,061206,14,53,141
Pessegueiro,10204061207,061207,5,18,63
Portela do Fojo,10204061208,061208,6,19,54
Unhais-o-Velho,10204061209,061209,10,67,103
Vidual,10204061210,061210,1,8,20
Pedrógão Grande,102041013,041013,125,420,992
Graça,10204101301,101301,24,142,266
Pedrógão Grande,10204101302,101302,86,209,531
Vila Facaia,10204101303,101303,15,69,195
Penela,102040614,040614,146,583,874
Cumeeira,10204061401,061401,0,162,195
Espinhal,10204061402,061402,12,34,110
Podentes,10204061403,061403,34,72,76
Rabaçal,10204061404,061404,9,67,71
Penela (Santa Eufémia),10204061405,061405,40,119,225
Penela (São Miguel),10204061406,061406,51,129,197
Tábua,102040616,040616,600,925,1927
Ázere,10204061601,061601,42,49,121
Candosa,10204061602,061602,29,54,173
Carapinha,10204061603,061603,12,42,54
Covas,10204061604,061604,67,122,265
Covelo,10204061605,061605,8,37,45
Espariz,10204061606,061606,40,63,105
Meda de Mouros,10204061607,061607,31,30,37
Midões,10204061608,061608,104,75,286
Mouronho,10204061609,061609,46,69,157
Pinheiro de Coja,10204061610,061610,25,31,68
Póvoa de Midões,10204061611,061611,36,47,112
São João da Boa Vista,10204061612,061612,33,52,104
Sinde,10204061613,061613,22,65,82
Tábua,10204061614,061614,88,150,266
Vila Nova de Oliveirinha,10204061615,061615,17,39,52
Vila Nova de Poiares,102040617,040617,107,276,441
Arrifana,10204061701,061701,23,90,135
Lavegadas,10204061702,061702,8,24,38
Poiares (Santo André),10204061703,061703,57,113,180
São Miguel de Poiares,10204061704,061704,19,49,88
Dão-Lafões,10205,10205,14348,24058,34930
Aguiar da Beira,102050901,050901,726,1062,1329
Aguiar da Beira,10205090101,090101,83,110,164
Carapito,10205090102,090102,58,90,118
Cortiçada,10205090103,090103,48,77,103
Coruche,10205090104,090104,7,36,55
Dornelas,10205090105,090105,104,120,149
Eirado,10205090106,090106,46,71,94
Forninhos,10205090107,090107,50,72,89
Gradiz,10205090108,090108,29,31,52
Pena Verde,10205090109,090109,162,226,219
Pinheiro,10205090110,090110,38,67,70
Sequeiros,10205090111,090111,34,55,70
Souto de Aguiar da Beira,10205090112,090112,53,79,110
Valverde,10205090113,090113,14,28,36
Carregal do Sal,102051802,051802,517,1012,1453
Beijós,10205180201,180201,96,179,215
Cabanas de Viriato,10205180202,180202,118,180,224
Currelos,10205180203,180203,35,140,188
Oliveira do Conde,10205180204,180204,155,284,475
Papízios,10205180205,180205,51,130,140
Parada,10205180206,180206,35,67,158
Sobral,10205180207,180207,27,32,53
Castro Daire,102051803,051803,1179,2097,2853
Almofala,10205180301,180301,22,66,102
Alva,10205180302,180302,49,63,114
Cabril,10205180303,180303,59,116,153
Castro Daire,10205180304,180304,113,334,410
Cujó,10205180305,180305,22,47,94
Ermida,10205180306,180306,19,39,64
Ester,10205180307,180307,29,43,57
Gafanhão,10205180308,180308,22,35,39
Gosende,10205180309,180309,46,74,118
Mamouros,10205180310,180310,83,120,118
Mezio,10205180311,180311,25,56,72
Mões,10205180312,180312,175,255,349
Moledo,10205180313,180313,128,245,299
Monteiras,10205180314,180314,27,65,111
Moura Morta,10205180315,180315,20,22,30
Parada de Ester,10205180316,180316,70,148,191
Pepim,10205180317,180317,34,69,84
Picão,10205180318,180318,16,34,53
Pinheiro,10205180319,180319,83,98,159
Reriz,10205180320,180320,93,94,136
Ribolhos,10205180321,180321,16,25,34
São Joaninho,10205180322,180322,28,49,66
Mangualde,102051806,051806,1075,1706,2716
Abrunhosa-a-Velha,10205180601,180601,41,62,117
Alcafache,10205180602,180602,57,123,194
Chãs de Tavares,10205180603,180603,103,170,243
Cunha Alta,10205180604,180604,16,31,37
Cunha Baixa,10205180605,180605,124,139,199
Espinho,10205180606,180606,93,166,197
Fornos de Maceira Dão,10205180607,180607,105,151,248
Freixiosa,10205180608,180608,14,22,40
Lobelhe do Mato,10205180609,180609,43,69,83
Mangualde,10205180610,180610,199,292,584
Mesquitela,10205180611,180611,36,72,110
Moimenta de Maceira Dão,10205180612,180612,49,64,80
Póvoa de Cervães,10205180613,180613,21,33,57
Quintela de Azurara,10205180614,180614,22,37,68
Santiago de Cassurrães,10205180615,180615,85,174,252
São João da Fresta,10205180616,180616,33,45,89
Travanca de Tavares,10205180617,180617,14,15,44
Várzea de Tavares,10205180618,180618,20,41,74
Mortágua,102051808,051808,480,811,1251
Almaça,10205180801,180801,1,3,6
Cercosa,10205180802,180802,32,48,65
Cortegaça,10205180803,180803,21,26,65
Espinho,10205180804,180804,80,189,236
Marmeleira,10205180805,180805,32,55,89
Mortágua,10205180806,180806,28,88,131
Pala,10205180807,180807,85,119,155
Sobral,10205180808,180808,117,181,347
Trezói,10205180809,180809,46,58,87
Vale de Remígio,10205180810,180810,38,44,70
Nelas,102051809,051809,649,1335,1811
Canas de Senhorim,10205180901,180901,96,196,266
Carvalhal Redondo,10205180902,180902,97,136,196
Nelas,10205180903,180903,125,192,289
Santar,10205180904,180904,51,116,117
Senhorim,10205180905,180905,69,239,319
Vilar Seco,10205180906,180906,42,146,191
Aguieira,10205180907,180907,62,103,133
Lapa do Lobo,10205180908,180908,52,90,117
Moreira,10205180909,180909,55,117,183
Oliveira de Frades,102051810,051810,758,1088,1552
Arca,10205181001,181001,37,57,86
Arcozelo das Maias,10205181002,181002,141,182,301
Destriz,10205181003,181003,50,73,95
Oliveira de Frades,10205181004,181004,44,73,104
Pinheiro,10205181005,181005,86,133,179
Reigoso,10205181006,181006,55,60,88
Ribeiradio,10205181007,181007,111,153,233
São João da Serra,10205181008,181008,81,111,146
São Vicente de Lafões,10205181009,181009,57,85,111
Sejães,10205181010,181010,21,41,43
Souto de Lafões,10205181011,181011,40,66,81
Varzielas,10205181012,181012,35,54,85
Penalva do Castelo,102051811,051811,727,1312,1804
Antas,10205181101,181101,29,58,76
Castelo de Penalva,10205181102,181102,120,219,285
Esmolfe,10205181103,181103,28,66,88
Germil,10205181104,181104,41,69,111
Ínsua,10205181105,181105,77,118,177
Lusinde,10205181106,181106,25,54,65
Mareco,10205181107,181107,17,32,37
Matela,10205181108,181108,30,60,79
Pindo,10205181109,181109,160,304,423
Real,10205181110,181110,26,57,76
Sezures,10205181111,181111,97,151,220
Trancozelos,10205181112,181112,33,63,82
Vila Cova do Covelo,10205181113,181113,44,61,85
Santa Comba Dão,102051814,051814,412,774,1463
Couto do Mosteiro,10205181401,181401,56,115,243
Ovoa,10205181402,181402,56,91,121
Pinheiro de Ázere,10205181403,181403,42,68,188
Santa Comba Dão,10205181404,181404,19,25,50
São Joaninho,10205181405,181405,45,145,194
São João de Areias,10205181406,181406,65,134,310
Treixedo,10205181407,181407,57,111,156
Vimieiro,10205181408,181408,21,27,111
Nagozela,10205181409,181409,51,58,90
São Pedro do Sul,102051816,051816,1369,1685,2714
Baiões,10205181601,181601,13,29,43
Bordonhos,10205181602,181602,25,29,69
Candal,10205181603,181603,31,48,60
Carvalhais,10205181604,181604,118,151,262
Covas do Rio,10205181605,181605,36,41,58
Figueiredo de Alva,10205181606,181606,79,127,167
Manhouce,10205181607,181607,133,182,226
Pindelo dos Milagres,10205181608,181608,85,97,108
Pinho,10205181609,181609,86,101,145
Santa Cruz da Trapa,10205181610,181610,117,120,255
São Cristóvão de Lafões,10205181611,181611,19,30,56
São Félix,10205181612,181612,31,38,61
São Martinho das Moitas,10205181613,181613,55,78,92
São Pedro do Sul,10205181614,181614,91,116,193
Serrazes,10205181615,181615,77,95,167
Sul,10205181616,181616,121,117,269
Valadares,10205181617,181617,104,134,244
Várzea,10205181618,181618,29,38,74
Vila Maior,10205181619,181619,119,114,165
Sátão,102051817,051817,1037,1589,2223
Águas Boas,10205181701,181701,23,37,63
Avelal,10205181702,181702,40,47,70
Decermilo,10205181703,181703,16,30,36
Ferreira de Aves,10205181704,181704,294,445,561
Forles,10205181705,181705,9,15,29
Mioma,10205181706,181706,77,139,181
Rio de Moinhos,10205181707,181707,103,149,241
Romãs,10205181708,181708,121,167,225
São Miguel de Vila Boa,10205181709,181709,122,154,320
Sátão,10205181710,181710,180,266,352
Silvã de Cima,10205181711,181711,44,102,104
Vila Longa,10205181712,181712,8,38,41
Tondela,102051821,051821,1752,3364,4555
Barreiro de Besteiros,10205182101,182101,129,190,252
Campo de Besteiros,10205182102,182102,87,114,120
Canas de Santa Maria,10205182103,182103,125,242,280
Caparrosa,10205182104,182104,110,174,190
Castelões,10205182105,182105,131,192,240
Dardavaz,10205182106,182106,84,151,234
Ferreirós do Dão,10205182107,182107,21,35,72
Guardão,10205182108,182108,38,84,89
Lajeosa,10205182109,182109,140,270,462
Lobão da Beira,10205182110,182110,75,134,210
Molelos,10205182111,182111,84,208,306
Mosteirinho,10205182112,182112,39,53,58
Mosteiro de Fráguas,10205182113,182113,47,107,114
Mouraz,10205182114,182114,44,126,198
Nandufe,10205182115,182115,26,75,101
Parada de Gonta,10205182116,182116,45,78,116
Sabugosa,10205182117,182117,23,85,105
Santiago de Besteiros,10205182118,182118,110,195,214
São João do Monte,10205182119,182119,77,183,235
São Miguel do Outeiro,10205182120,182120,59,83,151
Silvares,10205182121,182121,12,37,42
Tonda,10205182122,182122,45,165,205
Tondela,10205182123,182123,37,113,191
Vila Nova da Rainha,10205182124,182124,34,76,101
Vilar de Besteiros,10205182125,182125,85,131,162
Tourigo,10205182126,182126,45,63,107
Vila Nova de Paiva,102051822,051822,375,694,952
Alhais,10205182201,182201,43,61,94
Fráguas,10205182202,182202,23,44,57
Pendilhe,10205182203,182203,43,81,122
Queiriga,10205182204,182204,44,89,126
Touro,10205182205,182205,94,187,229
Vila Cova à Coelheira,10205182206,182206,87,143,222
Vila Nova de Paiva,10205182207,182207,41,89,102
Viseu,102051823,051823,2457,4266,6386
Abraveses,10205182301,182301,48,73,103
Barreiros,10205182302,182302,26,43,73
Boa Aldeia,10205182303,182303,52,86,114
Bodiosa,10205182304,182304,97,164,402
Calde,10205182305,182305,118,193,374
Campo,10205182306,182306,51,118,173
Cavernães,10205182307,182307,78,97,156
Cepões,10205182308,182308,149,165,254
Viseu (Coração de Jesus),10205182309,182309,1,5,11
Cota,10205182310,182310,109,184,269
Couto de Baixo,10205182311,182311,22,45,176
Couto de Cima,10205182312,182312,49,83,198
Fail,10205182313,182313,32,65,78
Farminhão,10205182314,182314,43,108,125
Fragosela,10205182315,182315,53,87,128
Lordosa,10205182316,182316,74,164,291
Silgueiros,10205182317,182317,319,526,615
Mundão,10205182318,182318,34,46,141
Orgens,10205182319,182319,27,94,188
Povolide,10205182320,182320,104,194,300
Ranhados,10205182321,182321,26,56,117
Ribafeita,10205182322,182322,87,134,230
Rio de Loba,10205182323,182323,33,107,126
Viseu (Santa Maria de Viseu),10205182324,182324,2,15,34
Santos Evos,10205182325,182325,111,130,176
São Cipriano,10205182326,182326,57,121,159
São João de Lourosa,10205182327,182327,273,434,428
Viseu (São José),10205182328,182328,12,25,62
São Pedro de France,10205182329,182329,130,222,303
São Salvador,10205182330,182330,8,33,72
Torredeita,10205182331,182331,102,215,291
Vil de Souto,10205182332,182332,30,62,82
Vila Chã de Sá,10205182333,182333,94,159,137
Repeses,10205182334,182334,6,13,0
Vouzela,102051824,051824,835,1263,1868
Alcofra,10205182401,182401,101,137,205
Cambra,10205182402,182402,111,147,239
Campia,10205182403,182403,170,238,306
Carvalhal de Vermilhas,10205182404,182404,23,32,51
Fataunços,10205182405,182405,47,50,109
Figueiredo das Donas,10205182406,182406,16,22,73
Fornelo do Monte,10205182407,182407,18,75,88
Paços de Vilharigues,10205182408,182408,58,77,110
Queirã,10205182409,182409,137,287,288
São Miguel do Mato,10205182410,182410,43,65,167
Ventosa,10205182411,182411,99,118,207
Vouzela,10205182412,182412,12,15,25
Pinhal Interior Sul,10206,10206,1809,5871,10740
Mação,102061413,061413,209,635,1898
Aboboreira,10206141301,141301,9,41,82
Amêndoa,10206141302,141302,12,69,128
Cardigos,10206141303,141303,13,56,317
Carvoeiro,10206141304,141304,13,119,227
Envendos,10206141305,141305,43,118,452
Mação,10206141306,141306,35,100,310
Ortiga,10206141307,141307,33,58,116
Penhascoso,10206141308,141308,51,74,266
Oleiros,102060506,060506,352,1365,1304
Álvaro,10206050601,050601,17,84,82
Amieira,10206050602,050602,8,77,58
Cambas,10206050603,050603,11,91,81
Estreito,10206050604,050604,62,235,209
Isna,10206050605,050605,32,90,95
Madeirã,10206050606,050606,8,48,63
Mosteiro,10206050607,050607,24,85,88
Oleiros,10206050608,050608,144,382,416
Orvalho,10206050609,050609,15,107,48
Sarnadas de São Simão,10206050610,050610,7,72,55
Sobral,10206050611,050611,16,49,72
Vilar Barroco,10206050612,050612,8,45,37
Proença-a-Nova,102060508,060508,398,1253,2764
Alvito da Beira,10206050801,050801,29,99,234
Montes da Senhora,10206050802,050802,58,159,449
Peral,10206050803,050803,46,141,256
Proença-a-Nova,10206050804,050804,146,349,859
São Pedro do Esteval,10206050805,050805,56,127,271
Sobreira Formosa,10206050806,050806,63,378,695
Sertã,102060509,060509,785,2405,3729
Cabeçudo,10206050901,050901,31,92,122
Carvalhal,10206050902,050902,26,98,182
Castelo,10206050903,050903,72,199,330
Cernache do Bonjardim,10206050904,050904,92,344,602
Cumeada,10206050905,050905,39,110,168
Ermida,10206050906,050906,27,84,101
Figueiredo,10206050907,050907,39,82,73
Marmeleiro,10206050908,050908,14,70,134
Nesperal,10206050909,050909,27,64,92
Palhais,10206050910,050910,34,100,161
Pedrógão Pequeno,10206050911,050911,70,175,243
Sertã,10206050912,050912,143,500,893
Troviscal,10206050913,050913,122,277,387
Várzea dos Cavaleiros,10206050914,050914,49,210,241
Vila de Rei,102060510,060510,65,213,1045
Fundada,10206051001,051001,11,71,209
São João do Peso,10206051002,051002,2,7,101
Vila de Rei,10206051003,051003,52,135,735
Serra da Estrela,10207,10207,2686,3846,5707
Fornos de Algodres,102070905,070905,584,717,1146
Algodres,10207090501,090501,76,90,137
Casal Vasco,10207090502,090502,34,38,52
Cortiçô,10207090503,090503,24,23,41
Figueiró da Granja,10207090504,090504,46,64,80
Fornos de Algodres,10207090505,090505,83,120,173
Fuinhas,10207090506,090506,17,22,35
Infias,10207090507,090507,12,15,24
Juncais,10207090508,090508,18,32,73
Maceira,10207090509,090509,32,57,77
Matança,10207090510,090510,45,58,98
Muxagata,10207090511,090511,30,36,60
Queiriz,10207090512,090512,52,61,83
Sobral Pichorro,10207090513,090513,50,44,77
Vila Chã,10207090514,090514,10,7,18
Vila Ruiva,10207090515,090515,19,21,51
Vila Soeiro do Chão,10207090516,090516,36,29,67
Gouveia,102070906,070906,1080,1057,1839
Aldeias,10207090601,090601,17,16,56
Arcozelo,10207090602,090602,82,106,77
Cativelos,10207090603,090603,44,100,237
Figueiró da Serra,10207090604,090604,33,26,43
Folgosinho,10207090605,090605,55,38,77
Freixo da Serra,10207090606,090606,14,16,13
Lagarinhos,10207090607,090607,57,46,134
Mangualde da Serra,10207090608,090608,29,20,15
Melo,10207090609,090609,59,57,44
Moimenta da Serra,10207090610,090610,71,52,64
Nabais,10207090611,090611,51,27,59
Nespereira,10207090612,090612,66,26,92
Paços da Serra,10207090613,090613,60,55,82
Ribamondego,10207090614,090614,19,21,35
Rio Torto,10207090615,090615,25,16,73
Gouveia (São Julião),10207090616,090616,53,47,64
São Paio,10207090617,090617,60,60,197
Gouveia (São Pedro),10207090618,090618,27,31,26
Vila Cortês da Serra,10207090619,090619,43,33,41
Vila Franca da Serra,10207090620,090620,34,20,53
Vila Nova de Tazem,10207090621,090621,127,174,286
Vinhó,10207090622,090622,54,70,71
Seia,102070912,070912,1022,2072,2722
Alvoco da Serra,10207091201,091201,21,62,60
Cabeça,10207091202,091202,12,24,11
Carragozela,10207091203,091203,20,44,101
Folhadosa,10207091204,091204,9,23,20
Girabolhos,10207091205,091205,48,81,118
Lajes,10207091206,091206,35,52,67
Loriga,10207091207,091207,31,53,43
Paranhos,10207091208,091208,115,154,208
Pinhanços,10207091209,091209,69,77,130
Sabugueiro,10207091210,091210,3,15,45
Sameice,10207091211,091211,20,95,142
Sandomil,10207091212,091212,57,130,107
Santa Comba,10207091213,091213,55,137,119
Santa Eulália,10207091214,091214,15,48,51
Santa Marinha,10207091215,091215,45,82,165
Santiago,10207091216,091216,68,127,238
São Martinho,10207091217,091217,29,110,90
São Romão,10207091218,091218,20,40,59
Sazes da Beira,10207091219,091219,11,22,11
Seia,10207091220,091220,113,145,272
Teixeira,10207091221,091221,24,23,13
Torrozelo,10207091222,091222,9,33,20
Tourais,10207091223,091223,99,227,267
Travancinha,10207091224,091224,39,101,139
Valezim,10207091225,091225,14,38,45
Várzea de Meruge,10207091226,091226,20,46,57
Vide,10207091227,091227,8,47,99
Vila Cova à Coelheira,10207091228,091228,5,21,11
Lapa dos Dinheiros,10207091229,091229,8,15,14
Beira Interior Norte,10208,10208,5982,13940,22021
Almeida,102080902,080902,191,851,1763
Ade,10208090201,090201,4,9,30
Aldeia Nova,10208090202,090202,5,14,21
Almeida,10208090203,090203,9,37,134
Amoreira,10208090204,090204,18,38,53
Azinhal,10208090205,090205,6,21,34
Cabreira,10208090206,090206,3,7,25
Castelo Bom,10208090207,090207,8,34,68
Castelo Mendo,10208090208,090208,9,29,49
Freineda,10208090209,090209,8,58,108
Freixo,10208090210,090210,6,37,58
Junça,10208090211,090211,4,21,48
Leomil,10208090212,090212,13,32,67
Malhada Sorda,10208090213,090213,17,16,96
Malpartida,10208090214,090214,2,19,72
Mesquitela,10208090215,090215,2,21,25
Mido,10208090216,090216,3,27,33
Miuzela,10208090217,090217,8,53,118
Monte Perobolço,10208090218,090218,4,8,35
Nave de Haver,10208090219,090219,6,82,169
Naves,10208090220,090220,5,21,45
Parada,10208090221,090221,6,34,63
Peva,10208090222,090222,13,42,65
Porto de Ovelha,10208090223,090223,2,27,51
São Pedro de Rio Seco,10208090224,090224,7,31,74
Senouras,10208090225,090225,5,19,22
Vale de Coelha,10208090226,090226,2,7,17
Vale da Mula,10208090227,090227,1,33,75
Vale Verde,10208090228,090228,9,17,41
Vilar Formoso,10208090229,090229,6,57,67
Celorico da Beira,102080903,080903,620,1105,1643
Açores,10208090301,090301,30,43,76
Baraçal,10208090302,090302,18,41,57
Cadafaz,10208090303,090303,27,47,46
Carrapichana,10208090304,090304,15,43,56
Cortiçô da Serra,10208090305,090305,12,41,51
Forno Telheiro,10208090306,090306,81,102,194
Lajeosa do Mondego,10208090307,090307,42,33,109
Linhares,10208090308,090308,33,63,113
Maçal do Chão,10208090309,090309,32,45,68
Mesquitela,10208090310,090310,22,63,102
Minhocal,10208090311,090311,32,58,75
Prados,10208090312,090312,12,35,60
Rapa,10208090313,090313,22,47,48
Ratoeira,10208090314,090314,33,51,51
Salgueirais,10208090315,090315,12,17,50
Celorico (Santa Maria),10208090316,090316,29,58,90
Celorico (São Pedro),10208090317,090317,45,92,124
Vale de Azares,10208090318,090318,50,98,103
Velosa,10208090319,090319,21,26,46
Vide entre Vinhas,10208090320,090320,23,55,60
Vila Boa do Mondego,10208090321,090321,17,25,35
Casas do Soeiro,10208090322,090322,12,22,29
Figueira de Castelo Rodrigo,102080904,080904,146,936,1587
Algodres,10208090401,090401,0,78,149
Almofala,10208090402,090402,10,27,96
Castelo Rodrigo,10208090403,090403,7,12,43
Cinco Vilas,10208090404,090404,2,24,36
Colmeal,10208090405,090405,6,8,36
Escalhão,10208090406,090406,50,131,172
Escarigo,10208090407,090407,0,7,40
